,Excel Name,Customer,Deal Machine ID,PO Number,Item Number,Date,PNs,Descriptions,Quantity,Spare PNs,Spares Description,Workscope,Material,Material - Note,Bought Out,Bought Out - Note,Sub-Con,Sub-Con - Note,Machining,Machining - Note,Fabrication,Fabrication - Note,Test & Assy,Test & Assy - Note,Margin,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Total Unit Sell - Spares,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Unit Cost
39,Apache FCM EUK 1722521 Trees Rev 0.xlsx,Apache,,UK,2.1,2018-01-18,398594,"['TREE ASSY,WG,DUAL,2200,11 3M STDD TOP AND BTM \n5-1/8"" 5M X 2-1/16"" 5M 5.50 CTRS,STUDDED BTM \nW/DEEP FACED RX RING GROOVE AND PREPPED W/MCEVOY \n7.00 INCH AND 3.25 INCH WGPC PACKOFF NIPPLE, \nSTUDDED TOP PREPPED W/MCEVOY 6-3/4 INCH AND 3.00 \nINCH SEAL POCKETS,EE-0,5,5-1/8 3M LM MANUAL 2200E \nSPLIT GATE,UM 2200 ACTUATED W/P18 PISTON ACT AND \n2200T MANUAL CROWN AND PRODUCTION WING;2-1/16 3M \nMANUAL 2000WRC SPLIT GATE, UM 2200 ACTUATED W/P13 \nPISTON ACT AND 2200T MANUAL CROWN AND PRODUCTION \nWING PISTON ACT AND MANUAL SWAB; 3-1/8 3M MANUAL \n2200 PRODUCTION KILL WING, EE-0,5 (TEMP CLASS U) \nPSL3 WITH BDY 4130 CLAD 625 SEAT POCKETS AND RING \nGROOVES,BONNETS 4130 CLAD 625 PKG BOX AND BNT SEAL\nAREA ']",2,[],[],"TREE ASSY,WG,DUAL,2200,11 3M STDD TOP AND BTM 
5-1/8"" 5M X 2-1/16"" 5M 5.50 CTRS,STUDDED BTM 
W/DEEP FACED RX RING GROOVE AND PREPPED W/MCEVOY 
7.00 INCH AND 3.25 INCH WGPC PACKOFF NIPPLE, 
STUDDED TOP PREPPED W/MCEVOY 6-3/4 INCH AND 3.00 
INCH SEAL POCKETS,EE-0,5,5-1/8 3M LM MANUAL 2200E 
SPLIT GATE,UM 2200 ACTUATED W/P18 PISTON ACT AND 
2200T MANUAL CROWN AND PRODUCTION WING;2-1/16 3M 
MANUAL 2000WRC SPLIT GATE, UM 2200 ACTUATED W/P13 
PISTON ACT AND 2200T MANUAL CROWN AND PRODUCTION 
WING PISTON ACT AND MANUAL SWAB; 3-1/8 3M MANUAL 
2200 PRODUCTION KILL WING, EE-0,5 (TEMP CLASS U) 
PSL3 WITH BDY 4130 CLAD 625 SEAT POCKETS AND RING 
GROOVES,BONNETS 4130 CLAD 625 PKG BOX AND BNT SEAL
AREA ",,,141590.7489981564,,,,,,,,,,0.32,208221.6897031711,416443.3794063423,0.0,0.0,208221.6897031711,416443.3794063423,141590.74899815634
40,Apache FCM EUK 1722521 Trees Rev 0.xlsx,Apache,,UK,2.2,2018-01-18,398594,"['TREE ASSY,WG,DUAL,2200,11 3M STDD TOP AND BTM \n5-1/8"" 5M X 2-1/16"" 5M 5.50 CTRS,STUDDED BTM \nW/DEEP FACED RX RING GROOVE AND PREPPED W/MCEVOY \n7.00 INCH AND 3.25 INCH WGPC PACKOFF NIPPLE, \nSTUDDED TOP PREPPED W/MCEVOY 6-3/4 INCH AND 3.00 \nINCH SEAL POCKETS,EE-0,5,5-1/8 3M LM MANUAL 2200E \nSPLIT GATE,UM 2200 ACTUATED W/P18 PISTON ACT AND \n2200T MANUAL CROWN AND PRODUCTION WING;2-1/16 3M \nMANUAL 2000WRC SPLIT GATE, UM 2200 ACTUATED W/P13 \nPISTON ACT AND 2200T MANUAL CROWN AND PRODUCTION \nWING PISTON ACT AND MANUAL SWAB; 3-1/8 3M MANUAL \n2200 PRODUCTION KILL WING, EE-0,5 (TEMP CLASS U) \nPSL3 WITH BDY 4130 CLAD 625 SEAT POCKETS AND RING \nGROOVES,BONNETS 4130 CLAD 625 PKG BOX AND BNT SEAL\nAREA ']",5,[],[],"TREE ASSY,WG,DUAL,2200,11 3M STDD TOP AND BTM 
5-1/8"" 5M X 2-1/16"" 5M 5.50 CTRS,STUDDED BTM 
W/DEEP FACED RX RING GROOVE AND PREPPED W/MCEVOY 
7.00 INCH AND 3.25 INCH WGPC PACKOFF NIPPLE, 
STUDDED TOP PREPPED W/MCEVOY 6-3/4 INCH AND 3.00 
INCH SEAL POCKETS,EE-0,5,5-1/8 3M LM MANUAL 2200E 
SPLIT GATE,UM 2200 ACTUATED W/P18 PISTON ACT AND 
2200T MANUAL CROWN AND PRODUCTION WING;2-1/16 3M 
MANUAL 2000WRC SPLIT GATE, UM 2200 ACTUATED W/P13 
PISTON ACT AND 2200T MANUAL CROWN AND PRODUCTION 
WING PISTON ACT AND MANUAL SWAB; 3-1/8 3M MANUAL 
2200 PRODUCTION KILL WING, EE-0,5 (TEMP CLASS U) 
PSL3 WITH BDY 4130 CLAD 625 SEAT POCKETS AND RING 
GROOVES,BONNETS 4130 CLAD 625 PKG BOX AND BNT SEAL
AREA ",,,121627.3512569809,,,,,,,,,,0.33,181533.3600850461,907666.8004252305,0.0,0.0,181533.3600850461,907666.8004252305,121627.35125698087
41,Apache FCM EUK 1722521 Trees Rev 0.xlsx,Apache,,UK,3,2018-01-18,A242286-1REF,"['TREE, GRAYGATE, 2-1-2, 5-1/8 5M, D, HH TRIM, S137 \nBTM U/MSTR C/W RHA-60WLS AT 180 DEG TO MANUAL LWR \nMSTR AND SWAB, ONE 2-1/16 5M AND 4-1/16 5M WINGS \nC/W RHA AT 90 DEG, OTIS TREE CAP, FULLY CLAD \nPSL 3, PR 1']",1,[],[],"TREE, GRAYGATE, 2-1-2, 5-1/8 5M, D, HH TRIM, S137 
BTM U/MSTR C/W RHA-60WLS AT 180 DEG TO MANUAL LWR 
MSTR AND SWAB, ONE 2-1/16 5M AND 4-1/16 5M WINGS 
C/W RHA AT 90 DEG, OTIS TREE CAP, FULLY CLAD 
PSL 3, PR 1",,,209717.6435694954,,,,,,,,,,0.45,381304.8064899916,381304.8064899916,0.0,0.0,381304.8064899916,381304.8064899916,209717.6435694954
42,Apache FCM EUK 1722521 Trees Rev 0.xlsx,Apache,,UK,3.1,2018-01-18,A242286-1REF,"['TREE, GRAYGATE, 2-1-2, 5-1/8 5M, D, HH TRIM, S137 \nBTM U/MSTR C/W RHA-60WLS AT 180 DEG TO MANUAL LWR \nMSTR AND SWAB, ONE 2-1/16 5M AND 4-1/16 5M WINGS \nC/W RHA AT 90 DEG, OTIS TREE CAP, FULLY CLAD \nPSL 3, PR 1']",2,[],[],"TREE, GRAYGATE, 2-1-2, 5-1/8 5M, D, HH TRIM, S137 
BTM U/MSTR C/W RHA-60WLS AT 180 DEG TO MANUAL LWR 
MSTR AND SWAB, ONE 2-1/16 5M AND 4-1/16 5M WINGS 
C/W RHA AT 90 DEG, OTIS TREE CAP, FULLY CLAD 
PSL 3, PR 1",,,209717.6435694954,,,,,,,,,,0.45,381304.8064899916,762609.6129799832,0.0,0.0,381304.8064899916,762609.6129799832,209717.6435694954
43,Apache FCM EUK 1722521 Trees Rev 0.xlsx,Apache,,UK,3.2,2018-01-18,A242286-1REF,"['TREE, GRAYGATE, 2-1-2, 5-1/8 5M, D, HH TRIM, S137 \nBTM U/MSTR C/W RHA-60WLS AT 180 DEG TO MANUAL LWR \nMSTR AND SWAB, ONE 2-1/16 5M AND 4-1/16 5M WINGS \nC/W RHA AT 90 DEG, OTIS TREE CAP, FULLY CLAD \nPSL 3, PR 1']",5,[],[],"TREE, GRAYGATE, 2-1-2, 5-1/8 5M, D, HH TRIM, S137 
BTM U/MSTR C/W RHA-60WLS AT 180 DEG TO MANUAL LWR 
MSTR AND SWAB, ONE 2-1/16 5M AND 4-1/16 5M WINGS 
C/W RHA AT 90 DEG, OTIS TREE CAP, FULLY CLAD 
PSL 3, PR 1",,,209717.6435694954,,,,,,,,,,0.441464896609043,375478.000033061,1877390.000165305,0.0,0.0,375478.000033061,1877390.000165305,209717.6435694955
44,EUK 1725353 - Apache - CM  -Rev 00.xlsx,Apache,,UK,1,2017-08-15,163275,"['CASING HGR,MB-120,LOWER SLIP,12.750 X 9.625,LA']",1,[],[],"CASING HGR,MB-120,LOWER SLIP,12.750 X 9.625,LA",,,3082.224548856549,,,,,,,,,,0.35,4741.883921317768,4741.883921317768,0.0,0.0,4741.883921317768,4741.883921317768,3082.2245488565495
45,EUK 1725353 - Apache - CM  -Rev 00.xlsx,Apache,,UK,2,2017-08-15,161076,"['PACKOFF,CWC, 13-3/8 X 9-5/8,W/O-RING SEAL ABOVE SCREW SHOULDER ARR. FOR USE ABOVE SLIP HANGER,CS,NACE']",1,[],[],"PACKOFF,CWC, 13-3/8 X 9-5/8,W/O-RING SEAL ABOVE SCREW SHOULDER ARR. FOR USE ABOVE SLIP HANGER,CS,NACE",,,2828.74,,,,,,,,,,0.35,4351.907692307692,4351.907692307692,0.0,0.0,4351.907692307692,4351.907692307692,2828.74
46,Apache EUK 1744652 FCM Rev 00.xlsx,Apache,,UK,1,2017-09-20,376468,"['TBGHD,WG,T-S4-PP,20-3/4 3M X 18-5/8,W/2 2-1/16 5M FP,W/TWO 1/2 LP ANNULAR TEST PORTS AND 31.500-2 STUB ACME-THD,W/37.25 ADJ BASEPLATE,W/4 RETAINER LUGS FOR 30 CONDUCTOR,6A-PU-AA-1-2']",1,[],[],"TBGHD,WG,T-S4-PP,20-3/4 3M X 18-5/8,W/2 2-1/16 5M FP,W/TWO 1/2 LP ANNULAR TEST PORTS AND 31.500-2 STUB ACME-THD,W/37.25 ADJ BASEPLATE,W/4 RETAINER LUGS FOR 30 CONDUCTOR,6A-PU-AA-1-2",,,22402.77261261261,,547.0757072,,,,1590,,,,0.3445217190683814,37438.08000004912,37438.08000004912,0.0,0.0,37438.08000004912,37438.08000004912,24539.848319812612
47,Apache EUK 1744652 FCM Rev 00.xlsx,Apache,,UK,2,2017-09-20,376468,"['TBGHD,WG,T-S4-PP,20-3/4 3M X 18-5/8,W/2 2-1/16 5M FP,W/TWO 1/2 LP ANNULAR TEST PORTS AND 31.500-2 STUB ACME-THD,W/37.25 ADJ BASEPLATE,W/4 RETAINER LUGS FOR 30 CONDUCTOR,6A-PU-AA-1-2']",2,[],[],"TBGHD,WG,T-S4-PP,20-3/4 3M X 18-5/8,W/2 2-1/16 5M FP,W/TWO 1/2 LP ANNULAR TEST PORTS AND 31.500-2 STUB ACME-THD,W/37.25 ADJ BASEPLATE,W/4 RETAINER LUGS FOR 30 CONDUCTOR,6A-PU-AA-1-2",,,22402.77261261261,,547.0757072,,,,1565,,,,0.325,36318.29380712979,72636.58761425958,0.0,0.0,36318.29380712979,72636.58761425958,24514.84831981261
48,EUK 1758837 Rev 0.xlsx,Apache,,UK,1,2017-10-02,369627,"['ADPT,TBGHD,WG,A4EN,A/F VETCO TBGHGR,13-5/8 3M X 7-1/16 3M,A/F 7-3/8 SBL UPR FLG SEALS,\n6A-LU-EE-NL-2-2 ']",2,[],[],"ADPT,TBGHD,WG,A4EN,A/F VETCO TBGHGR,13-5/8 3M X 7-1/16 3M,A/F 7-3/8 SBL UPR FLG SEALS,
6A-LU-EE-NL-2-2 ",,,9368,"Comment: Valenzuela, Paul (GE Oil & Gas):
quote from VCL turnkey excluding paint by Valenzuela, Paul (GE Oil & Gas)",500,"Comment: Valenzuela, Paul (GE Oil & Gas):
est painting cost by Valenzuela, Paul (GE Oil & Gas)",155,"Comment: Valenzuela, Paul (GE Oil & Gas):
logisitics by Valenzuela, Paul (GE Oil & Gas)",,,,,0.35,15420.0,30840.0,0.0,0.0,15420.0,30840.0,10023.0
49,Apache FCM EUK 1647999 Tubing Hgrs Rev 00.xlsx,Apache,,UK,1,2017-03-13,D70884-1,"['TUBING HGR,CWCT-F6C,13-3/8 X 7 ,7 NSCCK PIN, BTM,7-5/8 NBUTT BOX TOP W/EXTENDED NECK,W/OTIS, BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2 AND 1/8 LP PORTS,TYPE III LA, W/ 29 LB/FT N80 NSCCK, CASING,OVERALL LENGTH 58-1/8 ']",2,[],[],"TUBING HGR,CWCT-F6C,13-3/8 X 7 ,7 NSCCK PIN, BTM,7-5/8 NBUTT BOX TOP W/EXTENDED NECK,W/OTIS, BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2 AND 1/8 LP PORTS,TYPE III LA, W/ 29 LB/FT N80 NSCCK, CASING,OVERALL LENGTH 58-1/8 ",,,11834.18360655738,,,,,,,,,,0.35,18206.43631778058,36412.87263556116,0.0,0.0,18206.43631778058,36412.87263556116,11834.183606557377
50,Apache FCM EUK 1647999 Tubing Hgrs Rev 01.xlsx,Apache,,UK,1,2017-04-24,D70884-1REF,"['TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”\n\nPRICE INCLUSIVE OF ENGINEERING']",2,[],[],"TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”

PRICE INCLUSIVE OF ENGINEERING",,,20872.77903225807,,873.6774193548387,,,,,,,,0.34,32949.17644183774,65898.35288367547,0.0,0.0,32949.17644183774,65898.35288367547,21746.456451612907
51,Apache FCM EUK 1647999 Tubing Hgrs Rev 2.xlsx,Apache,,UK,1,2017-09-11,D70884-1REF,"['TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”\n\nPRICE INCLUSIVE OF ENGINEERING']",2,[],[],"TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”

PRICE INCLUSIVE OF ENGINEERING",,,19990.63679939482,,808.06106870229,,,,,,,,0.3687643113775524,32949.17927325422,65898.35854650845,0.0,0.0,32949.17927325422,65898.35854650845,20798.697868097108
52,Apache FCM EUK 1647999 Tubing Hgrs Rev 2.xlsx,Apache,,UK,2,2017-09-11,D70884-1REF,"['TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”\n\nPRICE INCLUSIVE OF ENGINEERING']",3,[],[],"TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”

PRICE INCLUSIVE OF ENGINEERING",,,20026.80346606148,,808.06106870229,,,,,,,,0.3343859527613978,31301.72000005149,93905.16000015446,0.0,0.0,31301.72000005149,93905.16000015446,20834.864534763772
53,Apache FCM EUK 1759189 Tubing Hgrs Rev 1.xlsx,Apache,,UK,1,2017-09-20,D70884-1REF,"['TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”\n\nPRICE INCLUSIVE OF ENGINEERING']",2,[],[],"TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”

PRICE INCLUSIVE OF ENGINEERING",,,19426.75126459793,,784.1185185185184,,77.5,,,,,,0.3842526789859799,32949.18076087658,65898.36152175316,0.0,0.0,32949.18076087658,65898.36152175316,20288.369783116446
54,Apache FCM EUK 1759189 Tubing Hgrs Rev 1.xlsx,Apache,,UK,2,2017-09-20,D70884-1REF,"['TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”\n\nPRICE INCLUSIVE OF ENGINEERING']",3,[],[],"TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”

PRICE INCLUSIVE OF ENGINEERING",,,19462.91793126459,,784.1185185185184,,51.66666666666666,,,,,,0.3515147694401653,31301.72000821975,93905.16002465926,0.0,0.0,31301.72000821975,93905.16002465926,20298.703116449775
55,Apache FCM EUK 1759189 Tubing Hgrs Rev 1.xlsx,Apache,,UK,1,2017-09-20,D70884-1REF,"['TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”\n\nPRICE INCLUSIVE OF ENGINEERING']",2,[],[],"TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”

PRICE INCLUSIVE OF ENGINEERING",,,19426.75126459793,,784.1185185185184,,77.5,,,,,,0.3842526789859799,32949.18076087658,65898.36152175316,0.0,0.0,32949.18076087658,65898.36152175316,20288.369783116446
56,Apache FCM EUK 1759189 Tubing Hgrs Rev 1.xlsx,Apache,,UK,2,2017-09-20,D70884-1REF,"['TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”\n\nPRICE INCLUSIVE OF ENGINEERING']",3,[],[],"TUBING HGR, CWCT-F6C, 13-3/8"" X 7"", 7"" 29 FT/LB JFE BEAR BOX BTM, 7-5/8"" NBUTT BOX TOP W/EXTENDED NECK ,W/OTIS BPV PREP AND GALLERY TYPE CONTROL LINE, W/ 1/2"" AND 1/8"" LP PORTS, ALLOY 718, OVERALL LENGTH 29”

PRICE INCLUSIVE OF ENGINEERING",,,19462.91793126459,,784.1185185185184,,51.66666666666666,,,,,,0.3515147694401653,31301.72000821975,93905.16002465926,0.0,0.0,31301.72000821975,93905.16002465926,20298.703116449775
57,Apache EUK 1782457 FCM Rev 00.xlsx,Apache,EUK 1782457,,1,2018-01-22,A292404-1REF,"['SWE TREE, 5-1/8 X 2-1/16 3M, 11 3M BTM AND TOP,5-1/8 3M 2200E LOWER MASTER, 5-1/8 3M 2200 ACTUATED UPPER MASTER AND 5-1/8 3M 2200T SWAB VALVE, 2-1/16 3M 2000WRC LWR, 2-1/16 3M 2200 ACTUATED UPPER MASTER AND 2-1/16 3M 2200T SWAB VALVES, 5-1/8 3M 2200 ACTUATED PRODUCTION VALVE AT45 DEG AND 3-1/8 3M 2200T KILL WING VALVE AT 45 DEG, 2-1/16 3M 2200T AT 45 DEG INJECTION VALVE AND2-1/16 3M 2200T KILL WING VALVE AT 45 DEG WITH MODIFICATIONS - CENTRE-TO-CENTRE DISTANCES AND LOWER INTERNAL PROFILE TO MATCH THAT OF PN 384128\nPU EE-NL 0.5 PSL3 PR2']",3,[],[],"SWE TREE, 5-1/8 X 2-1/16 3M, 11 3M BTM AND TOP,5-1/8 3M 2200E LOWER MASTER, 5-1/8 3M 2200 ACTUATED UPPER MASTER AND 5-1/8 3M 2200T SWAB VALVE, 2-1/16 3M 2000WRC LWR, 2-1/16 3M 2200 ACTUATED UPPER MASTER AND 2-1/16 3M 2200T SWAB VALVES, 5-1/8 3M 2200 ACTUATED PRODUCTION VALVE AT45 DEG AND 3-1/8 3M 2200T KILL WING VALVE AT 45 DEG, 2-1/16 3M 2200T AT 45 DEG INJECTION VALVE AND2-1/16 3M 2200T KILL WING VALVE AT 45 DEG WITH MODIFICATIONS - CENTRE-TO-CENTRE DISTANCES AND LOWER INTERNAL PROFILE TO MATCH THAT OF PN 384128
PU EE-NL 0.5 PSL3 PR2",,,258435.6945945946,,,,,,,,,,0.22,331327.8135828135,993983.4407484406,0.0,0.0,331327.8135828135,993983.4407484406,258435.69459459453
58,EUK 1783368 Rev 0.xlsx,Apache,,UK,1,2017-11-20,391144REF,"['ADPT,SPL,7-1/16 3M FE (7.06 BORE) X 7-1/16 3M STDD 7.38 SBL SEAL W/TEST PORT,6A-LU-HH-NL-2']",1,[],[],"ADPT,SPL,7-1/16 3M FE (7.06 BORE) X 7-1/16 3M STDD 7.38 SBL SEAL W/TEST PORT,6A-LU-HH-NL-2",,,11340.96,,750,"Comment: Muras-wrozyna, Anna (GE Oil & Gas):
Estimated painting cost
 by Muras-wrozyna, Anna (GE Oil & Gas)",155,"Comment: Muras-wrozyna, Anna (GE Oil & Gas):
delivery to Apache Aberdeen warehouse
 by Muras-wrozyna, Anna (GE Oil & Gas)",,,,,0.25,16327.94666666666,16327.94666666666,0.0,0.0,16327.94666666666,16327.94666666666,12245.959999999995
59,EUK 1783368 Rev 0.xlsx,Apache,,UK,2,2017-11-20,H301320-12,"['RING GASKET,API R-45,OCTAGONAL,ALLOY 825,API MONOGRAM REQUIRED']",2,[],[],"RING GASKET,API R-45,OCTAGONAL,ALLOY 825,API MONOGRAM REQUIRED",,,75.54,,,,,,,,,,0.25,100.72,201.44,0.0,0.0,100.72,201.44,75.53999999999999
60,EUK 1783368 Rev 1.xlsx,Apache,,UK,1,2017-12-05,368457REF,"['SEAL,SBL,7-3/8 OD ALLOY 718 SPECIAL THIN HUB ']",4,[],[],"SEAL,SBL,7-3/8 OD ALLOY 718 SPECIAL THIN HUB ",,,1749,,,,,,,,,,0.4,2915.0,11660.0,0.0,0.0,2915.0,11660.0,1749.0
61,EUK 1783368 Rev 1.xlsx,Apache,,UK,1,2017-12-05,368457REF,"['SEAL,SBL,7-3/8 OD ALLOY 718 SPECIAL THIN HUB ']",4,[],[],"SEAL,SBL,7-3/8 OD ALLOY 718 SPECIAL THIN HUB ",,,1749,,,,,,,,,,0.4,2915.0,11660.0,0.0,0.0,2915.0,11660.0,1749.0
62,Apache 1916013 FCM Rev 00 all other items Altens Hrs.xlsx,Apache,1916013,Delta Wells,7,1899-12-29,A130980-2,"['SEAL, D, 2"" BORE, 17/4PH, DOUBLE TAPERED, PTFE COATED \n']",10,[],[],"SEAL, D, 2"" BORE, 17/4PH, DOUBLE TAPERED, PTFE COATED 
",0,,155,,0,,0,,0,,0,,0.3,221.4285714285714,2214.285714285715,0.0,0.0,221.4285714285714,2214.285714285715,154.99999999999997
63,Apache 1916013 FCM Rev 00 all other items Altens Hrs.xlsx,Apache,1916013,Delta Wells,11,1899-12-29,369627,"['ADPT,TBGHD,WG,A4EN,A/F VETCO TBGHGR,13-5/8 3M X 7-1/16 3M,A/F 7-3/8 SBL UPR FLG SEALS,\n6A-LU-EE-NL-2-2']",1,[],[],"ADPT,TBGHD,WG,A4EN,A/F VETCO TBGHGR,13-5/8 3M X 7-1/16 3M,A/F 7-3/8 SBL UPR FLG SEALS,
6A-LU-EE-NL-2-2",0,,10023,,0,,0,,0,,0,,0.3500000288762096,15420.00068503257,15420.00068503257,0.0,0.0,15420.00068503257,15420.00068503257,10022.999999999998
64,Apache 1916013 FCM Rev 00 all other items.xlsx,Apache,1916013,Delta Wells,1,2018-09-10,A70739-1,"['\nTUBING HEAD ASSY,CWCT,10.750,13.625- 3M FLANGED BOTTOM,13.625- 5M FLANGED TOP, \n3.125- 5M VALVE & 3.000 VR PLUGGED OUTLETS,C/W BLIND FLANGES & INSTRUMENT FLANGE \n\n']",4,[],[],"
TUBING HEAD ASSY,CWCT,10.750,13.625- 3M FLANGED BOTTOM,13.625- 5M FLANGED TOP, 
3.125- 5M VALVE & 3.000 VR PLUGGED OUTLETS,C/W BLIND FLANGES & INSTRUMENT FLANGE 

",4589.49,,18681.059688,,2244.9777376,,11340,,0,,2821.236,,0.406251844410009,66824.23019263832,267296.9207705533,0.0,0.0,66824.23019263832,267296.9207705533,39676.763425599995
65,Apache 1916013 FCM Rev 00 all other items.xlsx,Apache,1916013,Delta Wells,2,2018-09-10,A70739-1,"['TUBING HEAD ASSY,CWCT,10.750,13.625- 3M FLANGED BOTTOM,13.625- 5M FLANGED TOP, \n3.125- 5M VALVE & 3.000 VR PLUGGED OUTLETS,C/W BLIND FLANGES & INSTRUMENT FLANGE \n']",7,[],[],"TUBING HEAD ASSY,CWCT,10.750,13.625- 3M FLANGED BOTTOM,13.625- 5M FLANGED TOP, 
3.125- 5M VALVE & 3.000 VR PLUGGED OUTLETS,C/W BLIND FLANGES & INSTRUMENT FLANGE 
",4589.49,,17857.983288,,2244.9777376,,11340,,0,,2821.236,,0.4062518429981249,65437.99179401459,458065.9425581021,0.0,0.0,65437.99179401459,458065.9425581021,38853.68702559999
66,Apache 1916013 FCM Rev 00 all other items.xlsx,Apache,1916013,Delta Wells,3,2018-09-10,A130978-1,"['TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST \nPORTS 1/2 LP \nPSL3 - TEMP U']",4,[],[],"TUBING BONNET,D-SEAL,5 X 2 ,13-5/8 5M,11 3M (SPECIAL) W/2 C73 CONTROL LINE EXITS AND 4 TEST 
PORTS 1/2 LP 
PSL3 - TEMP U",970.7228,,3190.443488,,358.6532576,,7930,,0,,1282.38,,0.2834672541037944,19164.78991957919,76659.15967831676,0.0,0.0,19164.78991957919,76659.15967831676,13732.199545599999
