,Excel Name,Customer,Item Number,Date,PNs,Descriptions,Quantity,Spare PNs,Spares Description,Workscope,Material,Material - Note,Bought Out,Bought Out - Note,Sub-Con,Sub-Con - Note,Machining,Machining - Note,Fabrication,Fabrication - Note,Test & Assy,Test & Assy - Note,Margin,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Total Unit Sell - Spares,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Unit Cost
1991,EUK 1712815 - Nexen - OMPs - Hours & Delivery -Rev 03.xlsx,CNOOC prev Nexen,17,2017-07-27,A948311-,"['CASING HGR, WE-CWCT, 12 3/4 X 9 5/8, WITH FABRIC REINFORCED SEAL, SEVEN STEP SLIP AND TWO DOVETAIL LOCK RINGS, 75K LOW ALLOY NACE, 5000 PSI MWPTOP AND BOTTOM \n\nOMP 1\n']",2.0,[],[],"CASING HGR, WE-CWCT, 12 3/4 X 9 5/8, WITH FABRIC REINFORCED SEAL, SEVEN STEP SLIP AND TWO DOVETAIL LOCK RINGS, 75K LOW ALLOY NACE, 5000 PSI MWPTOP AND BOTTOM 

OMP 1
",,,710.4,,,,,,,,,,0.356521810597874,1104.000122070312,2208.000244140625,0.0,0.0,1104.000122070312,2208.000244140625,710.3999996495304
1992,EUK 1712815 - Nexen - OMPs - Hours & Delivery -Rev 03.xlsx,CNOOC prev Nexen,18,2017-07-27,A948310-,"['\nCASING BONNET, WELDLESS, 9 5/8, 630 SS NACE, ARR FOR METAL TO METAL SEAL ON 9 5/8 CASING AND 13-5/8 NT MULTIBOWL \n\nSCOPE:\nRemove protection, clean assembly, visually Inspect for any damage, ensure no thread damage, re-stencil with part & serial numbers, prepare for shipping/storage, compile QA package \n']",2.0,[],[],"
CASING BONNET, WELDLESS, 9 5/8, 630 SS NACE, ARR FOR METAL TO METAL SEAL ON 9 5/8 CASING AND 13-5/8 NT MULTIBOWL 

SCOPE:
Remove protection, clean assembly, visually Inspect for any damage, ensure no thread damage, re-stencil with part & serial numbers, prepare for shipping/storage, compile QA package 
",,,710.4,,,,,,,,,,0.356521810597874,1104.000122070312,2208.000244140625,0.0,0.0,1104.000122070312,2208.000244140625,710.3999996495304
1993,EUK 1712815 - Nexen - OMPs - Hours & Delivery -Rev 03.xlsx,CNOOC prev Nexen,19,2017-07-27,A948306-2,"['\nBOWL PROTECTOR,W, 13-5/8 CWC,LA,C/W RETENTION RING,L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS,SECONDARY,RETENTION CAPACITY 10000 LBS \n\nOMP 1\n']",2.0,[],[],"
BOWL PROTECTOR,W, 13-5/8 CWC,LA,C/W RETENTION RING,L-SLOT RUNNING AND RETRIEVAL PROFILE AND TRASH SEALS,SECONDARY,RETENTION CAPACITY 10000 LBS 

OMP 1
",,,710.4,,,,,,,,,,0.1908883872123698,878.0,1756.0,0.0,0.0,878.0,1756.0,710.3999960275394
1994,EUK 1712815 - Nexen - OMPs - Hours & Delivery -Rev 03.xlsx,CNOOC prev Nexen,20,2017-07-27,A71755-1,"['CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS \n\nSTRIP, CLEAN, INSPECT, PREPARE TO SHIP']",1.0,[],[],"CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS 

STRIP, CLEAN, INSPECT, PREPARE TO SHIP",,,288.6,,,,,,,,,,0.2080271155369103,364.4064025878906,364.4064025878906,0.0,0.0,364.4064025878906,364.4064025878906,288.59998977434964
1995,EUK 1718621 - Nexen - CM -  Rev 00 (1) (1) - subsea hours and delivery.xlsx,CNOOC prev Nexen,1,2017-06-27,A101933-1,"['TOOL-SWE, TUBING HGR, RUNNING FULLBORE, 5.500,8-4TPI STUB ACME X 6-5/8 32 LB/FT VAM ACE, \nHYDRAULICALLY OPERATED. PORTED FOR TWO DHSV']",1.0,"['195000-435', '201833-60', '195000-446', '201628-72', 'A300681-2', 'H300664-4', 'A300788-10']","['O-RING, AS568A-435, 5.725 (NOM 5-3/4) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE \n(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ', 'SEAL, T ROD, TR SERIES W/ BACKUP RINGS, VITON SEAL, TEFLON BACKUP RINGS ', 'O-RING, AS568A-446, 8.475 (NOM 8-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ', 'SEAL, PISTON T, 11.500 OD, 11.000 ID, 0.250 CS, V4208 VITON / TEFLON BACK-UP RINGS. ', 'CONNECTOR-HYDR, MALE, 1/4 OD TUBE BY 1/4 NPT, INCOLOY 825,(TWIN FERRULE). ', 'PIN,SPIROL, .219 DIA X 1.000 LG, STANDARD DUTY, 300 SERIES STAINLESS STEEL ', 'PLUG,PRESSURE,HEX SOCKET, .375 NPT,DRYSEAL, STAINLESS STEEL 316 ']","WORKSCOPE :  REPAIR AS PER SURVEY 023930 & GRA298163 (NOT YET RELEASED),*NOTE PUP JOINT WILL NEED REMOVED AND REPLACES FOR WELD REPAIR ON BODY, ASSEMBLE AND PRESSURE TEST",,,Remove pup carry out weld repair and re-torque new supply pup----34 hours ----Part no A70272-15 will require to go sub con to remove existing chrome coating and  re-chrome and grind to finish dimensions.   ,,,,,,,,,,,0.0,0.0,1095.292602539062,1669.3173828125,1095.292602539062,1669.3173828125,
1996,EUK 1718621 - Nexen - CM -  Rev 00.xlsx,CNOOC prev Nexen,1,2017-07-12,A101933-1,"['TOOL-SWE, TUBING HGR, RUNNING FULLBORE, 5.500,8-4TPI STUB ACME X 6-5/8 32 LB/FT VAM ACE, \nHYDRAULICALLY OPERATED. PORTED FOR TWO DHSV']",1.0,"['195000-435', '201833-60', '195000-446', '201628-72', 'A300681-2', 'H300664-4', 'A300788-10']","['O-RING, AS568A-435, 5.725 (NOM 5-3/4) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE \n(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ', 'SEAL, T ROD, TR SERIES W/ BACKUP RINGS, VITON SEAL, TEFLON BACKUP RINGS ', 'O-RING, AS568A-446, 8.475 (NOM 8-1/2) ID, 0.275 (NOM 1/4) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ', 'SEAL, PISTON T, 11.500 OD, 11.000 ID, 0.250 CS, V4208 VITON / TEFLON BACK-UP RINGS. ', 'CONNECTOR-HYDR, MALE, 1/4 OD TUBE BY 1/4 NPT, INCOLOY 825,(TWIN FERRULE). ', 'PIN,SPIROL, .219 DIA X 1.000 LG, STANDARD DUTY, 300 SERIES STAINLESS STEEL ', 'PLUG,PRESSURE,HEX SOCKET, .375 NPT,DRYSEAL, STAINLESS STEEL 316 ']","WORKSCOPE :  REPAIR AS PER SURVEY 023930 & GRA298163 ,*NOTE PUP JOINT WILL NEED REMOVED AND REPLACED FOR WELD REPAIR ON BODY, UNTORQUE / MAKE UP, ASSEMBLE AND PRESSURE TEST, PREP FOR SHIPPING",532.8,"Comment: Nadine Wilson:
6 HOURS EST FOR UNTORQUING AND MAKE UP FROM PREVIOUS COSTINGS
 by Nadine Wilson",3196.8,"Comment: Nadine Wilson:
36 @88.80 by Nadine Wilson",3975,"Comment: Nadine Wilson:
ATJ - 3 WEEKS 2017 / 0246 by Nadine Wilson",,,,,,,0.2423071231702471,10168.5,10168.5,1198.892578125,1876.517333984375,11367.392578125,12045.017578125,7704.600018043342
1997,EUK 1727698 - Nexen -Convert MS-1 Tool - CM -  Rev 00.xlsx,CNOOC prev Nexen,"
1",2017-08-07,A70299-2,"['\nTOOL-SWE,MSI,RUNNING & RETRIEVAL, 13.625,C/W SETTING AND RETRIEVAL DARTS, 4.58 FT LG,C/W 4.500 IF BOX X 2.875 IF PIN SUB UP\n\n\nTOOL-SWE, MS-1, RUNNING AND RETRIEVAL, 13.625, C/W\nSETTING AND RETRIEVAL DARTS, 56IN LG, C/W 4.500 IF BOX X 2.875 IF PIN SUB UP \n\nSCOPE:\nConvert MS-1 Tool A70299-2 to A70299-19 by -\n\n1) Installing Dart Spacer A936715-2 (Item 33) & fit to Dart A70310-3 (Item 15). \n\n2) Re-Stamp as per BOM & Stencil Tool with new Top Level A70299-19\n']",1.0,[],[],"
TOOL-SWE,MSI,RUNNING & RETRIEVAL, 13.625,C/W SETTING AND RETRIEVAL DARTS, 4.58 FT LG,C/W 4.500 IF BOX X 2.875 IF PIN SUB UP


TOOL-SWE, MS-1, RUNNING AND RETRIEVAL, 13.625, C/W
SETTING AND RETRIEVAL DARTS, 56IN LG, C/W 4.500 IF BOX X 2.875 IF PIN SUB UP 

SCOPE:
Convert MS-1 Tool A70299-2 to A70299-19 by -

1) Installing Dart Spacer A936715-2 (Item 33) & fit to Dart A70310-3 (Item 15). 

2) Re-Stamp as per BOM & Stencil Tool with new Top Level A70299-19
",,,488.4,,,,,,,,,,0.3565218105978741,759.0000610351562,759.0000610351562,0.0,0.0,759.0000610351562,759.0000610351562,488.39998503100543
1998,Nexen - EUK 1732026 - Bonnet Repair FCM Rev 00 AW.xlsx,CNOOC prev Nexen,1,2017-10-10,H133306-1,"['VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD\n\nNEW SUPPLY']",1.0,[],[],"VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD

NEW SUPPLY",,,2124,,,,,,,,,,0.35,3267.6923828125,3267.6923828125,0.0,0.0,3267.6923828125,3267.6923828125,2124.0000488281253
1999,Nexen - EUK 1732026 - Bonnet Repair FCM Rev 00 AW.xlsx,CNOOC prev Nexen,2,2017-10-10,H133306-1,"['VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD\n\nPURCHASE RAW MATERIAL, MCR TO MACHINE/CLAD AS REQUIRED FOR H133306-1']",1.0,[],[],"VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD

PURCHASE RAW MATERIAL, MCR TO MACHINE/CLAD AS REQUIRED FOR H133306-1",0,,162,,24.3,,7992,"Comment: Watson, Amanda (GE Oil & Gas):
90 hrs advised by Montrose 24.08.17
 by Watson, Amanda (GE Oil & Gas)",0,,0,,0.3596059112051559,12770.73046875,12770.73046875,0.0,0.0,12770.73046875,12770.73046875,8178.300301779708
2000,Nexen - EUK 1732026 - Bonnet Repair FCM Rev 00 AW.xlsx,CNOOC prev Nexen,3,2017-10-10,H133306-1,"['VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD\n\nREPAIR EXISTING BONNET AT MCR AS PER VGS2.11.2']",1.0,[],[],"VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD

REPAIR EXISTING BONNET AT MCR AS PER VGS2.11.2",,,1509.6,"Comment: Watson, Amanda (GE Oil & Gas):
17 hours as advised by Montrose 24.08.17
 by Watson, Amanda (GE Oil & Gas)",465,"Comment: Watson, Amanda (GE Oil & Gas):
Email Numac Sept 17
Numac - £465.00
4 wks
 by Watson, Amanda (GE Oil & Gas)",,,,,,,0.3972527375274507,3276.0,3276.0,0.0,0.0,3276.0,3276.0,1974.6000318600713
2001,Nexen - EUK 1732026 - Subsea Hours.xlsx,CNOOC prev Nexen,1,2017-08-15,H133306-1,"['VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD\n\nNEW SUPPLY']",1.0,[],[],"VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD

NEW SUPPLY",,,2124,,,,,,,,,,0.0,2124.0,2124.0,0.0,0.0,2124.0,2124.0,2124.0
2002,Nexen - EUK 1732026 - Subsea Hours.xlsx,CNOOC prev Nexen,2,2017-08-15,H133306-1,"['VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD\n\nPURCHASE RAW MATERIAL, MCR TO MACHINE/CLAD AS REQUIRED FOR H133306-1']",1.0,[],[],"VALVE PART,BONNET,MANUAL, 2-1/16 10000 PSI MSP, VG-300,60K LOW ALLOY NACE MR-01-75,GRAYCLAD

PURCHASE RAW MATERIAL, MCR TO MACHINE/CLAD AS REQUIRED FOR H133306-1","TOTAL HRS
90",,165,,0,,0,,0,,0,,0.0,165.0,165.0,0.0,0.0,165.0,165.0,165.0
2003,EUK 1735227 - Nexen - CM - Rev 01.xlsx,CNOOC prev Nexen,1,2017-08-25,A70299-19-CP,"['TOOL-SWE, MS-1, RUNNING AND RETRIEVAL, 13.625, C/W SETTING AND RETRIEVAL DARTS, 56IN LG, C/W \n4.500 IF BOX X 2.875 IF PIN SUB UP ']",1.0,[],[],WORKSCOPE - CONVERT MS-1 RUN/RET TOOL FROM PART NUMBER A70299-2 TO A70299-19,,,355.2,"Comment: Nadine Wilson:
 4 HOURS @88.80 by Nadine Wilson",,,,,,,,,-0.2869553989274801,276.000244140625,276.000244140625,0.0,0.0,276.000244140625,276.000244140625,355.20000430208
2004,EUK 1735227 - Nexen - CM - Rev 01.xlsx,CNOOC prev Nexen,2,2017-08-25,A70299-19-CP,"['TOOL-SWE, MS-1, RUNNING AND RETRIEVAL, 13.625, C/W SETTING AND RETRIEVAL DARTS, 56IN LG, C/W \n4.500 IF BOX X 2.875 IF PIN SUB UP ']",1.0,[],[],WORKSCOPE - CONVERT MS-1 RUN/RET TOOL FROM PART NUMBER A70299-2 TO A70299-19,,,355.2,"Comment: Nadine Wilson:
 4 HOURS @88.80 by Nadine Wilson",,,,,,,,,-0.2869553989274801,276.000244140625,276.000244140625,0.0,0.0,276.000244140625,276.000244140625,355.20000430208
2005,EUK 1735227 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,1,2017-08-09,A70299-19-CP,"['TOOL-SWE, MS-1, RUNNING AND RETRIEVAL, 13.625, C/W SETTING AND RETRIEVAL DARTS, 56IN LG, C/W \n4.500 IF BOX X 2.875 IF PIN SUB UP ']",1.0,[],[],WORKSCOPE - CONVERT MS-1 RUN/RET TOOL FROM PART NUMBER A70299-2 TO A70299-19,,,355.2,"Comment: Nadine Wilson:
 4 HOURS @88.80 by Nadine Wilson",,,,,,,,,0.356521810597874,552.0000610351562,552.0000610351562,0.0,0.0,552.0000610351562,552.0000610351562,355.19999982476537
2006,EUK 1735227 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,2,2017-08-09,A70299-19-CP,"['TOOL-SWE, MS-1, RUNNING AND RETRIEVAL, 13.625, C/W SETTING AND RETRIEVAL DARTS, 56IN LG, C/W \n4.500 IF BOX X 2.875 IF PIN SUB UP ']",1.0,[],[],WORKSCOPE - CONVERT MS-1 RUN/RET TOOL FROM PART NUMBER A70299-2 TO A70299-19,,,355.2,"Comment: Nadine Wilson:
 4 HOURS @88.80 by Nadine Wilson",,,,,,,,,0.356521810597874,552.0000610351562,552.0000610351562,0.0,0.0,552.0000610351562,552.0000610351562,355.19999982476537
2007,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,1,2017-09-13,"A948288-3, A70275-21, A118862-1","['TUBING HGR, CWC-T BW, 5 1/2, 10000 PSI MWP, 5 1/2 20 LBS/FT VAM TOP HC BOX, 8-4 TPI STUB ACME \nEXTERNAL LIFT THREAD, C/W THREE 1/4 CONTROL LINES AND ONE 1/4 ELECTRICAL LINE, ALLOY 718 ', 'TOOL-SWE, TUBING HGR, RUNNING AND RETRIEVAL TOOL, COMMUNICATION COLLAR, 5.500, 8-4TPI ACME (LH) THD X 8-4TPI ACME (RH) THD. PORTED FOR TWO DHSV', 'TOOL-SWE PART, TUBING HGR, HANDLING AND TEST TOOL, 5-1/2 BODY, 6-5/8 32 LB/FT VAM ACE BOX UP\nX 8-4TPI STUB ACME DOWN, LA 75K']",1.0,[],[],"WORKSCOPE - (RETURNED FROM OFFSHORE UNITISED) SEPARATE TUBING HANGER HANDLING TOOL FROM COMMS COLLAR, REMOVE COMMS COLLAR FROM TUBING HANGER, SET UP TUBING HANGER FOR  NEXEN INSPECTION",,,444,"Comment: Nadine Wilson:
5 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.356521810597874,690.0000610351562,690.0000610351562,0.0,0.0,690.0000610351562,690.0000610351562,443.9999899622588
2008,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,2,2017-09-13,"A948302-1, A949304-2","['CASING HGR, CWC-BW FLUTED, 12-3/4 X 9 5/8, 9 5/8 53.5 LB/FT NEW VAM BOX BTM, 11-1/8-4TPI LH STUB \nACME EXTERNAL LIFT THREAD, LA 80K NACE, C/W HIGH STRENGTH LOAD RING, ARRANGED FOR MS-1 SEAL AND HARDFACED FOR CUTTING RE-INJECTION', 'TOOL-SWE, SERVICE TOOL, LANDING SUB, 9 5/8, 11 1/8-4TPI LH STUB ACME BOX, 9 5/8 53.5 LB/FT\nVAM TOP BOX, LA 75K, ARR FOR MS-1 CASING HANGER, SPECIAL DRIFT']",1.0,[],[],"WORKSCOPE - (RETURNED FROM OFFSHORE UNITISED) SEPARATE CASING HANGER FROM CASING HANGER RUNNING TOOL, SET UP CASING HANGER FOR NEXEN INSPECTION",,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.356521810597874,552.0000610351562,552.0000610351562,0.0,0.0,552.0000610351562,552.0000610351562,355.19999982476537
2009,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,3,2017-09-13,A71755-1,"['CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS ']",1.0,[],[],WORKSCOPE - CLEAN & INSPECT,,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.2080284179465149,448.5009460449219,448.5009460449219,0.0,0.0,448.5009460449219,448.5009460449219,355.2000037916816
2010,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,4,2017-09-13,A71755-1,"['CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS ']",1.0,[],[],WORKSCOPE - CLEAN & INSPECT,,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.2080284179465149,448.5009460449219,448.5009460449219,0.0,0.0,448.5009460449219,448.5009460449219,355.2000037916816
2011,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,5,2017-09-13,A71755-1,"['CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS ']",1.0,[],[],WORKSCOPE - CLEAN & INSPECT,,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.2080284179465149,448.5009460449219,448.5009460449219,0.0,0.0,448.5009460449219,448.5009460449219,355.2000037916816
2012,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,1,2017-09-13,"A948288-3, A70275-21, A118862-1","['TUBING HGR, CWC-T BW, 5 1/2, 10000 PSI MWP, 5 1/2 20 LBS/FT VAM TOP HC BOX, 8-4 TPI STUB ACME \nEXTERNAL LIFT THREAD, C/W THREE 1/4 CONTROL LINES AND ONE 1/4 ELECTRICAL LINE, ALLOY 718 ', 'TOOL-SWE, TUBING HGR, RUNNING AND RETRIEVAL TOOL, COMMUNICATION COLLAR, 5.500, 8-4TPI ACME (LH) THD X 8-4TPI ACME (RH) THD. PORTED FOR TWO DHSV', 'TOOL-SWE PART, TUBING HGR, HANDLING AND TEST TOOL, 5-1/2 BODY, 6-5/8 32 LB/FT VAM ACE BOX UP\nX 8-4TPI STUB ACME DOWN, LA 75K']",1.0,[],[],"WORKSCOPE - (RETURNED FROM OFFSHORE UNITISED) SEPARATE TUBING HANGER HANDLING TOOL FROM COMMS COLLAR, REMOVE COMMS COLLAR FROM TUBING HANGER, SET UP TUBING HANGER FOR  NEXEN INSPECTION",,,444,"Comment: Nadine Wilson:
5 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.356521810597874,690.0000610351562,690.0000610351562,0.0,0.0,690.0000610351562,690.0000610351562,443.9999899622588
2013,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,2,2017-09-13,"A948302-1, A949304-2","['CASING HGR, CWC-BW FLUTED, 12-3/4 X 9 5/8, 9 5/8 53.5 LB/FT NEW VAM BOX BTM, 11-1/8-4TPI LH STUB \nACME EXTERNAL LIFT THREAD, LA 80K NACE, C/W HIGH STRENGTH LOAD RING, ARRANGED FOR MS-1 SEAL AND HARDFACED FOR CUTTING RE-INJECTION', 'TOOL-SWE, SERVICE TOOL, LANDING SUB, 9 5/8, 11 1/8-4TPI LH STUB ACME BOX, 9 5/8 53.5 LB/FT\nVAM TOP BOX, LA 75K, ARR FOR MS-1 CASING HANGER, SPECIAL DRIFT']",1.0,[],[],"WORKSCOPE - (RETURNED FROM OFFSHORE UNITISED) SEPARATE CASING HANGER FROM CASING HANGER RUNNING TOOL, SET UP CASING HANGER FOR NEXEN INSPECTION",,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.356521810597874,552.0000610351562,552.0000610351562,0.0,0.0,552.0000610351562,552.0000610351562,355.19999982476537
2014,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,3,2017-09-13,A71755-1,"['CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS ']",1.0,[],[],WORKSCOPE - CLEAN & INSPECT,,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.2080284179465149,448.5009460449219,448.5009460449219,0.0,0.0,448.5009460449219,448.5009460449219,355.2000037916816
2015,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,4,2017-09-13,A71755-1,"['CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS ']",1.0,[],[],WORKSCOPE - CLEAN & INSPECT,,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.2080284179465149,448.5009460449219,448.5009460449219,0.0,0.0,448.5009460449219,448.5009460449219,355.2000037916816
2016,EUK 1744587 - Nexen - CM - Rev 00.xlsx,CNOOC prev Nexen,5,2017-09-13,A71755-1,"['CONTROL LINE,C-77 MOD,10M, 1/4,BOLT ON,C/W 9/16 X 3/16 HP TEST FITTING,DUAL C-77 NEEDLE VALVES , 410 SS ']",1.0,[],[],WORKSCOPE - CLEAN & INSPECT,,,355.2,"Comment: Nadine Wilson:
4 hours @ 88.80 by Nadine Wilson",,,,,,,,,0.2080284179465149,448.5009460449219,448.5009460449219,0.0,0.0,448.5009460449219,448.5009460449219,355.2000037916816
2017,EUK 1774017 - Nexen - OMPs - CM  - Rev 00.xlsx,CNOOC prev Nexen,"
1",2017-10-23,A129899-,"['VALVE, API FLG, 2-1/16 10000 PSI MSP,VG-300SFRNS, 2-1/16 10000 PSI FLANGE ENDS,EE-1 TRIM, W/FLANGES ARR F/T-SEAL, C/W BAKER MODEL-RV 2.250 PISTON ACTUATOR. TESTED PER API 6FC, W/IMPACTS AT -20DEG F (BODY,) W/MECHANICAL BACKSEAT, VALVE ASSEMBLY C/W ACTUATOR TO BE GAS BACK SEAT TESTED PER FAT \n\nOMP1']",1.0,[],[],"VALVE, API FLG, 2-1/16 10000 PSI MSP,VG-300SFRNS, 2-1/16 10000 PSI FLANGE ENDS,EE-1 TRIM, W/FLANGES ARR F/T-SEAL, C/W BAKER MODEL-RV 2.250 PISTON ACTUATOR. TESTED PER API 6FC, W/IMPACTS AT -20DEG F (BODY,) W/MECHANICAL BACKSEAT, VALVE ASSEMBLY C/W ACTUATOR TO BE GAS BACK SEAT TESTED PER FAT 

OMP1",,,2308.8,,500,"Comment: Delia Pereira:
£500 ICB  by Delia Pereira",,,,,,,0.3212179797255531,4138.0,4138.0,0.0,0.0,4138.0,4138.0,2808.799999895661
2018,EUK 1774017 - Nexen - OMPs - CM  - Rev 00.xlsx,CNOOC prev Nexen,"
2",2017-10-23,A129833-,"['VALVE,VG-300FRNS,MANUAL, 2-1/16 10000 PSI MWP,ONE END 2-1/16 10000 PSI STUDDED, OTHER END 2-1/16 10000 PSI FLG, W/ONE PACSON GA9358 SIDE OUTLET, \nEE TRIM, \n\nOMP1\n']",1.0,[],[],"VALVE,VG-300FRNS,MANUAL, 2-1/16 10000 PSI MWP,ONE END 2-1/16 10000 PSI STUDDED, OTHER END 2-1/16 10000 PSI FLG, W/ONE PACSON GA9358 SIDE OUTLET, 
EE TRIM, 

OMP1
",,,1776,,500,"Comment: Delia Pereira:
£500 ICB  by Delia Pereira",,,,,,,0.3123867044575804,3310.0,3310.0,0.0,0.0,3310.0,3310.0,2276.000008245409
2019,EUK 1774017 - Nexen - OMPs - CM  - Rev 00.xlsx,CNOOC prev Nexen,3,2017-10-23,A129833-,"['VALVE,VG-300FRNS, 2-1/16 10000 PSI MWP,ONE END 2-1/16 10000 PSI STUDDED, OTHER END 2-1/16 10000 PSI FLG, W/ONE PACSON GA9358 SIDE OUTLET, EE TRIM, C/W BAKER MODEL-RV ACTUATOR \n\nOMP1\n']",1.0,[],[],"VALVE,VG-300FRNS, 2-1/16 10000 PSI MWP,ONE END 2-1/16 10000 PSI STUDDED, OTHER END 2-1/16 10000 PSI FLG, W/ONE PACSON GA9358 SIDE OUTLET, EE TRIM, C/W BAKER MODEL-RV ACTUATOR 

OMP1
",,,2308.8,,500,"Comment: Delia Pereira:
£500 ICB  by Delia Pereira",,,,,,,0.3212179797255531,4138.0,4138.0,0.0,0.0,4138.0,4138.0,2808.799999895661
